UNITID,year,INSTNM,Secondary school GPA,Secondary school rank,Secondary school record,Completion of college-preparatory program,Recommendations,Formal demonstration of competencies,Admission test scores,TOEFL (Test of English as a Foreign Language,"Other Test (Wonderlic, WISC-III, etc.)  ",APPLCN,APPLCNM,APPLCNW,ADMSSN,ADMSSNM,ADMSSNW,ENRLT,ENRLM,ENRLW,ENRLFT,ENRLFTM,ENRLFTW,ENRLPT,ENRLPTM,ENRLPTW,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,percAdm,percAdmMen,percAdmWom,LOCALE,ADDR,CITY,STABBR,ZIP,GROFFER,HDEGOFR1,CARNEGIE,CCBASIC,INSTSIZE,C15BASIC,C18BASIC,C21IPUG,C21IPGRD,C21UGPRF,C21ENPRF,C21SZSET,C21BASIC,English Proficiency Test,Work experience,Personal statement or essay,Legacy status,APPLCNAN,APPLCNUN,ADMSSNAN,ADMSSNUN,ENRLAN,ENRLUN,ENRLFTAN,ENRLFTUN,ENRLPTAN,ENRLPTUN,SATVR50,SATMT50,ACTCM50,ACTEN50,ACTMT50
110662.0,2017,University of California-Los Angeles,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,Recommended,Required,Recommended,Neither required nor recommended,102225,46940.0,55285.0,16456.0,7138.0,9318.0,6038.0,2423.0,3615.0,6022.0,2418.0,3604.0,16.0,5.0,11.0,4610.0,76.0,3758.0,62.0,620.0,710.0,600.0,740.0,,,29.0,34.0,28.0,35.0,27.0,34.0,,,16.0,15.0,17.0,City: Large,405 Hilgard Ave,Los Angeles,CA,90095-1405,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
110662.0,2018,University of California-Los Angeles,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,Recommended,Required,Recommended,Neither required nor recommended,113754,52198.0,61556.0,15970.0,6930.0,9040.0,6240.0,2508.0,3732.0,6233.0,2505.0,3728.0,7.0,3.0,4.0,4869.0,78.0,3337.0,53.0,650.0,740.0,640.0,780.0,,,30.0,34.0,29.0,35.0,28.0,34.0,,,14.0,13.0,15.0,City: Large,405 Hilgard Ave,Los Angeles,CA,90095-1405,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
110662.0,2019,University of California-Los Angeles,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,Recommended,Required,Recommended,Neither required nor recommended,111321,50976.0,60345.0,13720.0,5933.0,7787.0,5920.0,2337.0,3583.0,5909.0,2334.0,3575.0,11.0,3.0,8.0,4802.0,81.0,2718.0,46.0,650.0,740.0,650.0,790.0,,,29.0,35.0,28.0,35.0,27.0,34.0,,,12.0,12.0,13.0,City: Large,405 Hilgard Ave,Los Angeles,CA,90095-1405,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
110662.0,2020,University of California-Los Angeles,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,Recommended,Neither required nor recommended,Recommended,Neither required nor recommended,108870,49938.0,58932.0,15602.0,6702.0,8900.0,6386.0,2528.0,3858.0,6378.0,2522.0,3856.0,8.0,6.0,2.0,,,,,,,,,,,,,,,,,,,14.0,13.0,15.0,City: Large,405 Hilgard Ave,Los Angeles,CA,90095-1405,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
110662.0,2021,University of California-Los Angeles,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,Recommended,Neither required nor recommended,Recommended,Neither required nor recommended,139489,64199.0,75290.0,15028.0,6207.0,8821.0,6584.0,2432.0,4152.0,6567.0,2427.0,4140.0,17.0,5.0,12.0,,,,,,,,,,,,,,,,,,,11.0,10.0,12.0,City: Large,405 Hilgard Ave,Los Angeles,CA,90095-1405,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
","Arts & sciences focus, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, higher transfer-in",Majority undergraduate,"Four-year, large, highly residential","Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,
110662.0,2022,University of California-Los Angeles,Required to be considered for admission,"Not considered for admission, even if submitted",Required to be considered for admission,Required to be considered for admission,"Not considered for admission, even if submitted","Not considered for admission, even if submitted","Not considered for admission, even if submitted (Test Blind)",,"Not considered for admission, even if submitted (Test Blind)",149801,68595.0,81206.0,12845.0,5096.0,7749.0,6462.0,2410.0,4052.0,6450.0,2408.0,4042.0,12.0,2.0,10.0,,,,,,,,,,,,,,,,,,,9.0,7.0,10.0,City: Large,405 Hilgard Ave,Los Angeles,CA,90095-1405,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
","Arts & sciences focus, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, higher transfer-in",Majority undergraduate,"Four-year, large, highly residential","Doctoral Universities: Very High Research Activity
",Required to be considered for admission,"Not considered for admission, even if submitted",Required to be considered for admission,"Not considered for admission, even if submitted",,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
110662.0,2023,University of California-Los Angeles,Required to be considered for admission,"Not considered for admission, even if submitted",Required to be considered for admission,Required to be considered for admission,"Not considered for admission, even if submitted","Not considered for admission, even if submitted","Not considered for admission, even if submitted (Test Blind)",,"Not considered for admission, even if submitted (Test Blind)",145903,67384.0,78519.0,12736.0,4979.0,7757.0,6585.0,2366.0,4219.0,6579.0,2365.0,4214.0,6.0,1.0,5.0,,,,,,,,,,,,,,,,,,,9.0,7.0,10.0,City: Large,405 Hilgard Ave,Los Angeles,CA,90095-1405,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
","Arts & sciences focus, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, higher transfer-in",Majority undergraduate,"Four-year, large, highly residential","Doctoral Universities: Very High Research Activity
",Required to be considered for admission,"Not considered for admission, even if submitted",Required to be considered for admission,"Not considered for admission, even if submitted",,,,,,,,,,,,,,,
110680.0,2014,University of California-San Diego,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,Neither required nor recommended,Required,Required,Neither required nor recommended,73448,34490.0,38958.0,24449.0,11608.0,12841.0,4922.0,2538.0,2384.0,4913.0,2532.0,2381.0,9.0,6.0,3.0,4441.0,90.0,2121.0,43.0,560.0,670.0,630.0,760.0,590.0,700.0,27.0,32.0,27.0,33.0,27.0,34.0,,,33.0,34.0,33.0,City: Large,9500 Gilman Dr,La Jolla,CA,92093,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",,,,,,,,,,,,,,,,,,,,,,,,,,,
110680.0,2015,University of California-San Diego,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,Neither required nor recommended,Required,Required,Neither required nor recommended,78061,36844.0,41217.0,26335.0,12570.0,13765.0,5292.0,2711.0,2581.0,5286.0,2708.0,2578.0,6.0,3.0,3.0,4581.0,86.0,2419.0,45.0,580.0,680.0,640.0,770.0,600.0,710.0,28.0,33.0,28.0,34.0,28.0,34.0,,,34.0,34.0,33.0,City: Large,9500 Gilman Dr,La Jolla,CA,92093,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
110680.0,2016,University of California-San Diego,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,Neither required nor recommended,Required,Required,Neither required nor recommended,84208,39419.0,44789.0,30028.0,13735.0,16293.0,5748.0,2687.0,3061.0,5408.0,2565.0,2843.0,340.0,122.0,218.0,3337.0,58.0,2759.0,48.0,560.0,680.0,610.0,770.0,,,27.0,33.0,26.0,33.0,27.0,33.0,,,36.0,35.0,36.0,City: Large,9500 Gilman Dr,La Jolla,CA,92093,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
110680.0,2017,University of California-San Diego,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,Neither required nor recommended,Required,Required,Neither required nor recommended,88446,40782.0,47664.0,30061.0,13607.0,16454.0,5699.0,2727.0,2972.0,5690.0,2722.0,2968.0,9.0,5.0,4.0,4768.0,84.0,2954.0,52.0,600.0,680.0,610.0,730.0,,,27.0,33.0,25.0,33.0,27.0,33.0,,,34.0,33.0,35.0,City: Large,9500 Gilman Dr,La Jolla,CA,92093,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
110680.0,2018,University of California-San Diego,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,Neither required nor recommended,Required,Required,Neither required nor recommended,97894,44684.0,53210.0,29428.0,13337.0,16091.0,6707.0,3233.0,3474.0,6701.0,3230.0,3471.0,6.0,3.0,3.0,5900.0,88.0,2909.0,43.0,620.0,700.0,640.0,770.0,,,27.0,33.0,25.0,34.0,26.0,33.0,,,30.0,30.0,30.0,City: Large,9500 Gilman Dr,La Jolla,CA,92093,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
110680.0,2019,University of California-San Diego,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,Neither required nor recommended,Required,Required,Neither required nor recommended,99114,45333.0,53781.0,31200.0,14326.0,16874.0,6015.0,3013.0,3002.0,6003.0,3008.0,2995.0,12.0,5.0,7.0,5361.0,89.0,2340.0,39.0,620.0,710.0,630.0,780.0,,,26.0,34.0,25.0,34.0,25.0,33.0,,,31.0,32.0,31.0,City: Large,9500 Gilman Dr,La Jolla,CA,92093,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
110680.0,2020,University of California-San Diego,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,Neither required nor recommended,Required,Required,Neither required nor recommended,100062,46017.0,54045.0,36634.0,16647.0,19987.0,6447.0,3085.0,3362.0,6423.0,3070.0,3353.0,24.0,15.0,9.0,5723.0,89.0,2191.0,34.0,620.0,710.0,650.0,770.0,,,28.0,34.0,26.0,35.0,27.0,33.0,,,37.0,36.0,37.0,City: Large,9500 Gilman Dr,La Jolla,CA,92093,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
110680.0,2021,University of California-San Diego,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,Neither required nor recommended,Neither required nor recommended,Required,Neither required nor recommended,118386,56143.0,62243.0,40493.0,18010.0,22483.0,7544.0,3356.0,4188.0,7508.0,3334.0,4174.0,36.0,22.0,14.0,,,,,,,,,,,,,,,,,,,34.0,32.0,36.0,City: Large,9500 Gilman Dr,La Jolla,CA,92093,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
","Arts & sciences plus professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, higher transfer-in",High undergraduate,"Four-year, large, highly residential","Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,
